update,total_loss,policy_loss,value_loss,entropy
609,-0.0084,-0.0004,0.0038,0.9882
610,-0.0023,-0.0004,0.0158,0.9806
611,-0.0028,-0.0004,0.0149,0.9855
612,0.0001,-0.0002,0.0203,0.9812
613,-0.0058,0.0012,0.0057,0.9829
614,-0.0032,0.0003,0.0127,0.9822
615,-0.0073,0.0002,0.0046,0.987
616,-0.0021,0.0005,0.0145,0.9867
617,-0.0036,0.0001,0.0126,0.9997
618,-0.0073,-0.0001,0.0056,1.0022
619,-0.0074,-0.0002,0.0056,0.9938
620,-0.0081,-0.0004,0.0044,0.9913
621,-0.0045,0.0005,0.0097,0.9876
622,-0.0071,-0.0005,0.0065,0.9869
623,-0.0033,0.0002,0.0126,0.9852
624,-0.0058,-0.0,0.0085,1.0014
625,-0.0021,0.0005,0.0145,0.9906
626,-0.0083,0.0001,0.003,0.9897
627,-0.0085,-0.0004,0.0037,0.9905
628,-0.007,-0.0001,0.0063,1.0057
629,-0.0096,-0.001,0.0029,1.0083
630,-0.0046,0.0005,0.0098,1.0062
631,-0.0082,-0.0001,0.0039,1.0034
632,0.0076,-0.0004,0.0361,1.0
633,-0.0079,-0.0006,0.0054,1.0031
634,-0.0015,0.0004,0.0162,1.0023
635,-0.0084,-0.0,0.0033,1.0076
636,-0.0048,-0.0003,0.011,1.0018
637,-0.0057,-0.0006,0.01,1.0058
638,-0.003,0.0006,0.0131,1.0112
639,-0.0077,-0.0004,0.0057,1.0195
640,-0.0084,0.0002,0.0033,1.0221
641,-0.0081,-0.0008,0.0057,1.0147
642,-0.0087,-0.0004,0.0036,1.0086
643,0.0299,0.0001,0.0798,1.0086
644,0.0104,0.0004,0.0405,1.0252
645,0.0048,-0.0001,0.03,1.0095
646,-0.0076,-0.0001,0.0054,1.0205
647,0.003,-0.0001,0.0264,1.0131
648,-0.007,0.0002,0.006,1.0163
649,-0.0081,0.0003,0.0034,1.0093
650,-0.0073,0.0002,0.0054,1.0203
651,-0.008,0.0002,0.0041,1.0219
652,-0.005,-0.0,0.0103,1.0169
653,-0.006,-0.0002,0.0086,1.0096
654,-0.006,0.0004,0.0072,1.0036
655,-0.0074,0.0001,0.0052,1.0079
656,-0.0053,-0.0,0.0095,0.9993
657,-0.0085,0.0001,0.0027,0.9977
658,0.0038,0.0004,0.027,1.0025
659,0.0211,0.0001,0.0624,1.0207
660,0.0123,0.0004,0.0443,1.0237
661,-0.0078,0.0001,0.0045,1.0128
662,-0.0078,0.0005,0.0038,1.0192
663,-0.0067,-0.0003,0.0075,1.0114
664,-0.0036,-0.0005,0.0139,1.0054
665,-0.0065,-0.0005,0.0078,0.9993
666,-0.0081,0.0001,0.0036,0.9996
667,-0.0042,0.0001,0.0114,0.9977
668,-0.0067,-0.0,0.0068,1.0023
669,-0.0081,-0.0005,0.0048,0.999
670,-0.0088,-0.0004,0.0035,1.0134
671,-0.006,0.0004,0.0074,1.0114
672,-0.0039,-0.0003,0.0132,1.0222
673,-0.0066,-0.0001,0.0076,1.0205
674,-0.0083,0.0003,0.0028,1.0089
675,-0.005,-0.0001,0.0103,1.004
676,-0.0047,0.0005,0.0097,1.0019
677,-0.008,0.0001,0.0039,1.0033
678,-0.0034,0.0009,0.0116,1.0088
679,-0.0096,-0.0013,0.0036,1.0048
680,-0.0042,-0.0004,0.0125,1.0022
